Order,Family,Subfamily,Genus,Species,Type Species?,"Exemplar RefSeq
Accession Number","Exemplar GenBank
Accession Number",Exemplar Isolate,Genome Composition,Last Change,MSL of Last Changed,Proposal,Taxon History URL
Unassigned,Caulimoviridae,,Badnavirus,Banana streak UI virus,0,NC_015503,HQ593108,Uganda,dsDNA-RT,"New,",29,2014.012aP.A.v2.Badnavirus_7sp,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20141864
Unassigned,Caulimoviridae,,Badnavirus,Banana streak UL virus,0,NC_015504,HQ593109,Uganda,dsDNA-RT,"New,",29,2014.012aP.A.v2.Badnavirus_7sp,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20141865
Unassigned,Caulimoviridae,,Badnavirus,Banana streak UM virus,0,NC_015505,HQ593110,Uganda,dsDNA-RT,"New,",29,2014.012aP.A.v2.Badnavirus_7sp,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20141866
Unassigned,Caulimoviridae,,Badnavirus,Banana streak VN virus,0,NC_007003,AY750155,Acuminata Vietnam,dsDNA-RT,"New,",26,"2010.013a,bP.A.v1.Badnavirus_5sp_and_renames",http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20141841
Unassigned,Caulimoviridae,,Badnavirus,Bougainvillea chlorotic vein banding virus,0,NC_011592,EU034539,Taiwan,dsDNA-RT,"New,",26,"2010.013a,bP.A.v1.Badnavirus_5sp_and_renames",http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20141842
Unassigned,Caulimoviridae,,Badnavirus,Cacao swollen shoot virus,0,NC_001574,L14546,Hagen,dsDNA-RT,"Moved,",16,Ratification_1997,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20141843
Unassigned,Caulimoviridae,,Badnavirus,Canna yellow mottle virus,0,,,,dsDNA-RT,"Moved,",16,Ratification_1997,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20141844
Unassigned,Caulimoviridae,,Badnavirus,Citrus yellow mosaic virus,0,NC_003382,AF347695,Huang,dsDNA-RT,"Renamed,",26,"2010.013a,bP.A.v1.Badnavirus_5sp_and_renames",http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20141845
Unassigned,Caulimoviridae,,Badnavirus,Commelina yellow mottle virus,1,NC_001343,X52938,Olszewski,dsDNA-RT,"Moved,",16,Ratification_1997,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20141846
Unassigned,Caulimoviridae,,Badnavirus,Dioscorea bacilliform AL virus,0,,,,dsDNA-RT,"Renamed,",26,"2010.013a,bP.A.v1.Badnavirus_5sp_and_renames",http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20141847
Unassigned,Caulimoviridae,,Badnavirus,Dioscorea bacilliform SN virus,0,NC_009010,DQ822073,Benin,dsDNA-RT,"New,",26,"2010.013a,bP.A.v1.Badnavirus_5sp_and_renames",http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20141848
Unassigned,Caulimoviridae,,Badnavirus,Fig badnavirus 1,0,NC_017830,JF411989,Arkansas 1 ,dsDNA-RT,"New,",29,2014.012aP.A.v2.Badnavirus_7sp,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20141867
Unassigned,Caulimoviridae,,Badnavirus,Gooseberry vein banding associated virus,0,NC_018105,JQ316114,RC HC ,dsDNA-RT,"Renamed,",23,ICTV 8th Report,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20141849
Unassigned,Caulimoviridae,,Badnavirus,Grapevine vein clearing virus,0,NC_015784,JF301669,LBC0903 ,dsDNA-RT,"New,",26,2011.013aP.A.v1.Badnavirus_2sp,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20141850
Unassigned,Caulimoviridae,,Badnavirus,Kalanchoë top-spotting virus,0,NULL,,,dsDNA-RT,"Renamed,",24,MSL24_changes,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20141851
Unassigned,Caulimoviridae,,Badnavirus,Pagoda yellow mosaic associated virus,0,NC_024301,KJ013302,pymav-01 ,dsDNA-RT,"New,",29,2014.012aP.A.v2.Badnavirus_7sp,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20141868
Unassigned,Caulimoviridae,,Badnavirus,Pineapple bacilliform CO virus,0,NC_014648,GU121676,China,dsDNA-RT,"New,",26,"2010.013a,bP.A.v1.Badnavirus_5sp_and_renames",http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20141852
Unassigned,Caulimoviridae,,Badnavirus,Pineapple bacilliform ER virus,0,,,,dsDNA-RT,"New,",26,"2010.013a,bP.A.v1.Badnavirus_5sp_and_renames",http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20141853
Unassigned,Caulimoviridae,,Badnavirus,Piper yellow mottle virus,0,NC_022365,KC808712,ISH-1 ,dsDNA-RT,"Moved,",16,Ratification_1997,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20141854
Unassigned,Caulimoviridae,,Badnavirus,Rubus yellow net virus,0,,KM078034,Baumforth's Seedling A ,dsDNA-RT,"New,",22,2003.P106-108.Badnavirus,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20141855
Unassigned,Caulimoviridae,,Badnavirus,Schefflera ringspot virus,0,,,,dsDNA-RT,"Moved,",16,Ratification_1997,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20141856
Unassigned,Caulimoviridae,,Badnavirus,Spiraea yellow leafspot virus,0,,,,dsDNA-RT,"New,",22,2003.P106-108.Badnavirus,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20141857
Unassigned,Caulimoviridae,,Badnavirus,Sugarcane bacilliform IM virus,0,NC_003031,M89923,Morocco,dsDNA-RT,"Renamed,",26,"2010.013a,bP.A.v1.Badnavirus_5sp_and_renames",http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20141858
Unassigned,Caulimoviridae,,Badnavirus,Sugarcane bacilliform MO virus,0,NC_008017,M89923,Morocco,dsDNA-RT,"Renamed,",26,"2010.013a,bP.A.v1.Badnavirus_5sp_and_renames",http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20141859
Unassigned,Caulimoviridae,,Badnavirus,Sweet potato pakakuy virus,0,NC_015655,FJ560943,Huachano1 ,dsDNA-RT,"New,",26,2011.013aP.A.v1.Badnavirus_2sp,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20141860
Unassigned,Caulimoviridae,,Badnavirus,Taro bacilliform virus,0,NC_004450,AF357836,Papua New Guinea,dsDNA-RT,"New,",23,ICTV 8th Report,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20141861
Unassigned,Caulimoviridae,,Caulimovirus,Carnation etched ring virus,0,NC_003498,X04658,Hull,dsDNA-RT,"Moved,",16,Ratification_1997,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20141870
Unassigned,Caulimoviridae,,Caulimovirus,Cauliflower mosaic virus,1,NC_001497,V00141,Franck,dsDNA-RT,"Moved,",16,Ratification_1997,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20141871
Unassigned,Caulimoviridae,,Caulimovirus,Dahlia mosaic virus,0,NC_018616,JX272320,Portland,dsDNA-RT,"Moved,",16,Ratification_1997,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20141872
Unassigned,Caulimoviridae,,Caulimovirus,Figwort mosaic virus,0,NC_003554,X06166,clone pFMV Sc3,dsDNA-RT,"Moved,",16,Ratification_1997,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20141873
Unassigned,Caulimoviridae,,Caulimovirus,Horseradish latent virus,0,NC_018858,JX429923,ID1 ,dsDNA-RT,"Moved,",16,Ratification_1997,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20141874
Unassigned,Caulimoviridae,,Caulimovirus,Lamium leaf distortion virus,0,NC_010737,EU554423,USA,dsDNA-RT,"New,",26,2010.014aP.A.v1.Caulimovirus_1sp,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20141875
Unassigned,Caulimoviridae,,Caulimovirus,Mirabilis mosaic virus,0,NC_004036,AF454635,Dey,dsDNA-RT,"Moved,",16,Ratification_1997,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20141876
Unassigned,Caulimoviridae,,Caulimovirus,Soybean Putnam virus,0,NC_018505,JQ926983,USA,dsDNA-RT,"New,",29,2014.011aP.A.v2.Caulimovirus_sp,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20141879
Unassigned,Caulimoviridae,,Caulimovirus,Strawberry vein banding virus,0,NC_001725,X97304,clone pSVBV-E3,dsDNA-RT,"Moved,",16,Ratification_1997,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20141877
Unassigned,Caulimoviridae,,Caulimovirus,Thistle mottle virus,0,,,,dsDNA-RT,"Moved,",16,Ratification_1997,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20141878
Unassigned,Caulimoviridae,,Cavemovirus,Cassava vein mosaic virus,1,NC_001648,U59751,de Kochko,dsDNA-RT,"Moved,",22,2002.P084-087.Caulimoviridae,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20141881
Unassigned,Caulimoviridae,,Cavemovirus,Sweet potato collusive virus,0,NC_015328,HQ694978,Mad1 ,dsDNA-RT,"New,",26,2011.001aP.A.v1.Cavemovirus_1sp,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20141882
Unassigned,Caulimoviridae,,Petuvirus,Petunia vein clearing virus,1,NC_001839,U95208,Richert-Poggeler,dsDNA-RT,"Moved,",22,2002.P084-087.Caulimoviridae,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20141884
Unassigned,Caulimoviridae,,Rosadnavirus,Rose yellow vein virus,1,NC_020999,JX028536,RYVV-MN1 ,dsDNA-RT,"New,",29,2014.010a-dP.A.v2.Rosadnavirus,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20141896
Unassigned,Caulimoviridae,,Solendovirus,Sweet potato vein clearing virus,0,NC_015228,HQ694979,Dom1 ,dsDNA-RT,"New,",26,2011.002aP.A.v1.Solendovirus_1sp,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20141886
Unassigned,Caulimoviridae,,Solendovirus,Tobacco vein clearing virus,1,NC_003378,AF190123,Lockhart,dsDNA-RT,"Moved,Assigned as Type Species,",26,2010.017a-eP.A.v2.Solendovirus,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20141887
Unassigned,Caulimoviridae,,Soymovirus,Blueberry red ringspot virus,0,NC_003138,AF404509,Glasheen,dsDNA-RT,"Moved,",22,2003.P111-112.Caulimo.Soy,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20141889
Unassigned,Caulimoviridae,,Soymovirus,Cestrum yellow leaf curling virus,0,NC_004324,AF364175,Stavolone,dsDNA-RT,"New,",26,2010.018aP.A.v1.Soymovirus_1sp,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20141890
Unassigned,Caulimoviridae,,Soymovirus,Peanut chlorotic streak virus,0,NC_001634,U13988,K1,dsDNA-RT,"Moved,",22,2002.P084-087.Caulimoviridae,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20141891
Unassigned,Caulimoviridae,,Soymovirus,Soybean chlorotic mottle virus,1,NC_001739,X15828,Hibi,dsDNA-RT,"Moved,",22,2002.P084-087.Caulimoviridae,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20141892
Unassigned,Caulimoviridae,,Tungrovirus,Rice tungro bacilliform virus,1,NC_001914,X57924,Philippines,dsDNA-RT,"Moved,",22,2002.P084-087.Caulimoviridae,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20141894
Unassigned,Chrysoviridae,,Chrysovirus,Amasya cherry disease associated chrysovirus,0,RNA1: NC_009947; RNA2: NC_009946; RNA3: NC_009945; RNA4: NC_009944,RNA1: AJ781166; RNA2: AJ781165; RNA3: AJ781164; RNA4: AJ781163,Turkey,dsRNA,"New,",27,2012.004aF.A.v2.Chrysovirus-5sp,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20141900
Unassigned,Chrysoviridae,,Chrysovirus,Aspergillus fumigatus chrysovirus,0,,RNA1: FN178512; RNA2: FN178513; RNA3: FN178514; RNA4: FN178515,A-56 ,dsRNA,"New,",27,2012.004aF.A.v2.Chrysovirus-5sp,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20141901
Unassigned,Chrysoviridae,,Chrysovirus,Cryphonectria nitschkei chrysovirus 1,0,,,,dsRNA,"New,",27,2012.004aF.A.v2.Chrysovirus-5sp,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20141902
Unassigned,Chrysoviridae,,Chrysovirus,Fusarium oxysporum chrysovirus 1,0,,,,dsRNA,"New,",27,2012.004aF.A.v2.Chrysovirus-5sp,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20141903
Unassigned,Chrysoviridae,,Chrysovirus,Helminthosporium victoriae 145S virus,0,RNA1: NC_005978; RNA2: NC_005979; RNA3: NC_005980; RNA4: NC_005981,RNA1: AF297176; RNA2: AF297177; RNA3: AF297178; RNA4: AF297179,Soldevila,dsRNA,"New,",20,Ratification_2002a,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20141904
Unassigned,Chrysoviridae,,Chrysovirus,Penicillium brevicompactum virus,0,,,,dsRNA,"Moved,",20,Ratification_2002a,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20141905
Unassigned,Chrysoviridae,,Chrysovirus,Penicillium chrysogenum virus,1,RNA1: NC_007539; RNA2: NC_007540; RNA3: NC_007541; RNA4: NC_007542,RNA1: AF296439; RNA2: AF296440; RNA3: AF296441; RNA4: AF296442,ATTC 9480,dsRNA,"Moved,",20,Ratification_2002a,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20141906
Unassigned,Chrysoviridae,,Chrysovirus,Penicillium cyaneo-fulvum virus,0,,,,dsRNA,"Moved,",20,Ratification_2002a,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20141907
Unassigned,Chrysoviridae,,Chrysovirus,Verticillium dahliae chrysovirus 1,0,,RNA1: HM004067; RNA2: HM004068; RNA3: HM004069; RNA4: HM004070,China ,dsRNA,"New,",27,2012.004aF.A.v2.Chrysovirus-5sp,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20141908
Unassigned,Circoviridae,,Circovirus,Beak and feather disease virus,0,,,,ssDNA(+/-),"New,",14,ICTV 6th Report,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20141912
Unassigned,Circoviridae,,Circovirus,Canary circovirus,0,,,,ssDNA(+/-),"New,",21,2002.V022-025.Circoviridae,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20141913
Unassigned,Circoviridae,,Circovirus,Duck circovirus,0,,,,ssDNA(+/-),"New,",24,2004.007V.04.Circo,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20141914
Unassigned,Circoviridae,,Circovirus,Finch circovirus,0,,,,ssDNA(+/-),"New,",24,2007.081V.04.SpCircovirus,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20141915
Unassigned,Circoviridae,,Circovirus,Goose circovirus,0,,,,ssDNA(+/-),"New,",21,2002.V022-025.Circoviridae,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20141916
Unassigned,Circoviridae,,Circovirus,Gull circovirus,0,,,,ssDNA(+/-),"New,",24,2007.081V.04.SpCircovirus,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20141917
Unassigned,Circoviridae,,Circovirus,Pigeon circovirus,0,,,,ssDNA(+/-),"New,",23,ICTV 8th Report,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20141918
Unassigned,Circoviridae,,Circovirus,Porcine circovirus-1,1,,,,ssDNA(+/-),"Renamed,",23,ICTV 8th Report,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20141919
Unassigned,Circoviridae,,Circovirus,Porcine circovirus-2,0,,,,ssDNA(+/-),"Renamed,",23,ICTV 8th Report,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20141920
Unassigned,Circoviridae,,Circovirus,Starling circovirus,0,,,,ssDNA(+/-),"New,",24,2007.081V.04.SpCircovirus,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20141921
Unassigned,Circoviridae,,Circovirus,Swan circovirus,0,,,,ssDNA(+/-),"New,",25,"2009.006a,bV.v1.Circovirus_Sp",http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20141922
Unassigned,Circoviridae,,Gyrovirus,Chicken anemia virus,1,,,,ssDNA(-),"Moved,",19,Ratification_1999,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20141924
Unassigned,Clavaviridae,,Clavavirus,Aeropyrum pernix bacilliform virus 1,1,,AB537968,,dsDNA,"New,Assigned as Type Species,",26,2010.002a-gB.A.v2.Clavaviridae,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20141928
Unassigned,Closteroviridae,,Ampelovirus,Grapevine leafroll-associated virus 1,0,NC_016509,JQ023131,1050,ssRNA(+),"New,",20,Ratification_2002a,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20141932
Unassigned,Closteroviridae,,Ampelovirus,Grapevine leafroll-associated virus 3,1,NC_004667,AF037268,NY1,ssRNA(+),"Moved,Assigned as Type Species,",20,Ratification_2002a,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20141933
Unassigned,Closteroviridae,,Ampelovirus,Grapevine leafroll-associated virus 4,0,NC_016416,FJ467503,LR106 ,ssRNA(+),"New,",27,2012.002abP.A.v2.Ampelovirus_rev-sp,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20141934
Unassigned,Closteroviridae,,Ampelovirus,Little cherry virus 2,0,NC_005065,AF531505,USA6b,ssRNA(+),"Split,Moved,",20,Ratification_2002a,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20141935
Unassigned,Closteroviridae,,Ampelovirus,Pineapple mealybug wilt-associated virus 1,0,NC_010178,AF414119,Melzer,ssRNA(+),"New,",20,Ratification_2002a,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20141936
Unassigned,Closteroviridae,,Ampelovirus,Pineapple mealybug wilt-associated virus 2,0,,,,ssRNA(+),"New,",20,Ratification_2002a,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20141937
Unassigned,Closteroviridae,,Ampelovirus,Pineapple mealybug wilt-associated virus 3,0,,,,ssRNA(+),"New,",25,"2009.001a,bP.v1.Ampelovirus-Sp",http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20141938
Unassigned,Closteroviridae,,Ampelovirus,Plum bark necrosis stem pitting-associated virus,0,NC_009992,EF546442,USA ,ssRNA(+),"New,",25,2008.012P.Ampelovirus-Sp,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20141939
Unassigned,Closteroviridae,,Closterovirus,Beet yellow stunt virus,0,,,,ssRNA(+),"Moved,",15,Ratification_1996,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20141941
Unassigned,Closteroviridae,,Closterovirus,Beet yellows virus,1,NC_001598,X73476,U,ssRNA(+),"Moved,",15,Ratification_1996,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20141942
Unassigned,Closteroviridae,,Closterovirus,Burdock yellows virus,0,,,,ssRNA(+),"Moved,",15,Ratification_1996,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20141943
Unassigned,Closteroviridae,,Closterovirus,Carnation necrotic fleck virus,0,,,,ssRNA(+),"Moved,",15,Ratification_1996,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20141944
Unassigned,Closteroviridae,,Closterovirus,Carrot yellow leaf virus,0,NC_013007,FJ869862,Germany ,ssRNA(+),"Moved,",15,Ratification_1996,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20141945
Unassigned,Closteroviridae,,Closterovirus,Citrus tristeza virus,0,NC_001661,U16304,T36 quick decline,ssRNA(+),"Moved,",15,Ratification_1996,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20141946
Unassigned,Closteroviridae,,Closterovirus,Grapevine leafroll-associated virus 2,0,NC_007448,AY881628,93/955,ssRNA(+),"New,",18,ICTV 7th Report,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20141947
Unassigned,Closteroviridae,,Closterovirus,Mint virus 1,0,NC_006944,AY792620,NCGR MEN 454.004,ssRNA(+),"New,",24,2006.002P.04.ClosteroMint,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20141948
Unassigned,Closteroviridae,,Closterovirus,Raspberry leaf mottle virus,0,NC_008585,DQ357218,HCRL Glen Clova ,ssRNA(+),"New,",26,2010.003aP.A.v1.Closterovirus-2sp,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20141949
Unassigned,Closteroviridae,,Closterovirus,Strawberry chlorotic fleck-associated virus,0,NC_008366,DQ860839,USA,ssRNA(+),"New,",26,2010.003aP.A.v1.Closterovirus-2sp,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20141950
Unassigned,Closteroviridae,,Closterovirus,Wheat yellow leaf virus,0,,,,ssRNA(+),"Moved,",15,Ratification_1996,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20141951
Unassigned,Closteroviridae,,Crinivirus,Abutilon yellows virus,0,,,,ssRNA(+),"New,",17,Ratification_1998,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20141953
Unassigned,Closteroviridae,,Crinivirus,Bean yellow disorder virus,0,RNA1: NC_010560; RNA2: NC_010561,RNA1: EU191904; RNA2: EU191905,Bn-03 ,ssRNA(+),"New,",25,2008.013P.Crinivirus-Sp,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20141954
Unassigned,Closteroviridae,,Crinivirus,Beet pseudoyellows virus,0,RNA1: NC_005209; RNA2: NC_005210,RNA1: AY330918; RNA2: AY330919,"USA, strawberry pallidosis",ssRNA(+),"New,",23,ICTV 8th Report,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20141955
Unassigned,Closteroviridae,,Crinivirus,Blackberry yellow vein-associated virus,0,RNA1: NC_006962; RNA2: NC_006963,RNA1: AY776334; RNA2: AY776335,South Carolina,ssRNA(+),"New,",24,2007.005P.04.CriniSpBYVaV,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20141956
Unassigned,Closteroviridae,,Crinivirus,Cucurbit yellow stunting disorder virus,0,RNA1: NC_004809; RNA2: NC_004810,RNA1: AY242077; RNA2: AY242078,AlLM,ssRNA(+),"New,",17,Ratification_1998,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20141957
Unassigned,Closteroviridae,,Crinivirus,Diodia vein chlorosis virus,0,,RNA1: GQ225585; RNA2: GQ376201,Fayetteville ,ssRNA(+),"New,",27,2012.009aP.A.v1.Crinivirus-sp,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20141958
Unassigned,Closteroviridae,,Crinivirus,Lettuce chlorosis virus,0,RNA1: NC_012909; RNA2: NC_012910,RNA1: FJ380118; RNA2: FJ380119,California ,ssRNA(+),"New,",17,Ratification_1998,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20141959
Unassigned,Closteroviridae,,Crinivirus,Lettuce infectious yellows virus,1,RNA1: NC_003617; RNA2: NC_003618,RNA1: U15440; RNA2: U15441,92,ssRNA(+),"Moved,",16,Ratification_1997,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20141960
Unassigned,Closteroviridae,,Crinivirus,Potato yellow vein virus,0,RNA1: NC_006062; RNA2: NC_006063; RNA3: NC_006061,RNA1: AJ557128; RNA2: AJ557129; RNA3: AJ508757,Peru:Cajamarca,ssRNA(+),"New,",24,2007.004P.04.CriniSpPYVV,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20141961
Unassigned,Closteroviridae,,Crinivirus,Strawberry pallidosis-associated virus,0,RNA1: NC_005895; RNA2: NC_005896,RNA1: AY488137; RNA2: AY488138,M1,ssRNA(+),"New,",24,2006.006P.04.CriniSPaV,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20141962
Unassigned,Closteroviridae,,Crinivirus,Sweet potato chlorotic stunt virus,0,RNA1: NC_004123; RNA2: NC_004124,RNA1: AJ428554; RNA2: AJ428555,Uganda EA,ssRNA(+),"New,",17,Ratification_1998,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20141963
Unassigned,Closteroviridae,,Crinivirus,Tomato chlorosis virus,0,RNA1: NC_007340; RNA2: NC_007341,RNA1: AY903447; RNA2: AY903448,Florida,ssRNA(+),"New,",17,Ratification_1998,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20141964
Unassigned,Closteroviridae,,Crinivirus,Tomato infectious chlorosis virus,0,RNA1: NC_013258; RNA2: NC_013259,RNA1: FJ815440; RNA2: FJ815441,"Orange County, CA ",ssRNA(+),"New,",17,Ratification_1998,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20141965
Unassigned,Closteroviridae,,Unassigned,Alligatorweed stunting virus,0,,,,ssRNA(+),"New,",26,2012.003aP.A.v1.Closteroviridae-5spres,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20141967
Unassigned,Closteroviridae,,Unassigned,Megakepasma mosaic virus,0,,,,ssRNA(+),"New,",26,2012.003aP.A.v1.Closteroviridae-5spres,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20141968
Unassigned,Closteroviridae,,Unassigned,Mint vein banding-associated virus,0,,KJ572575,NCGR MEN 454 ,ssRNA(+),"New,",24,2006.004P.04.ClosteroMVBaV,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20141969
Unassigned,Closteroviridae,,Unassigned,Olive leaf yellowing-associated virus,0,,,,ssRNA(+),"New,",26,2012.003aP.A.v1.Closteroviridae-5spres,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20141970
Unassigned,Closteroviridae,,Velarivirus,Cordyline virus 1,0,,HM588723,Kahaluu-1 ,ssRNA(+),"New,",28,2012.001a-fP.A.v7.Velarivirus,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20141972
Unassigned,Closteroviridae,,Velarivirus,Grapevine leafroll-associated virus 7,1,NC_016436,HE588185,AA42 ,ssRNA(+),"Moved,",28,2012.001a-fP.A.v7.Velarivirus,http://ictvonline.org/taxonomyHistory.asp?taxnode_id=20141973
